genome_id,antibiotic,resistance,source
28901.9183,Azithromycin,Susceptible,BV-BRC
624.4318,Azithromycin,Susceptible,BV-BRC
1280.9771,Penicillin,Resistant,BV-BRC
873253083,Azithromycin,Resistant,NCBI
1109517216,Clindamycin,Resistant,NCBI
485.14970,Azithromycin,Susceptible,BV-BRC
573.72833,Levofloxacin,Susceptible,BV-BRC
1313.29309,Erythromycin,Susceptible,BV-BRC
1372044008,Ampicillin,Susceptible,NCBI
1313.26264,Erythromycin,Susceptible,BV-BRC
1773.5426,Amoxicillin,Susceptible,BV-BRC
573.29801,Levofloxacin,Susceptible,BV-BRC
1890061031,Amoxicillin,Resistant,NCBI
573.12457,Meropenem,Susceptible,BV-BRC
2713142081,Ofloxacin,Resistant,NCBI
1313.45750,Azithromycin,Susceptible,BV-BRC
1313.29746,Tetracycline,Susceptible,BV-BRC
573.48222,Tetracycline,Susceptible,BV-BRC
3172218903,Meropenem,Susceptible,NCBI
2953359045,Amoxicillin,Resistant,NCBI
2022566283,Tetracycline,Resistant,NCBI
1733.5172,Ofloxacin,Susceptible,BV-BRC
485.18622,Azithromycin,Resistant,BV-BRC
1869010766,Levofloxacin,Susceptible,NCBI
2204745607,Erythromycin,Resistant,NCBI
1313.32355,Tetracycline,Resistant,BV-BRC
562.97827,Ampicillin,Susceptible,BV-BRC
1313.45761,Vancomycin,Susceptible,BV-BRC
2192627262,Erythromycin,Susceptible,NCBI
485.114,Cefixime,Susceptible,BV-BRC
3203279720,Tetracycline,Susceptible,NCBI
573.66256,Ciprofloxacin,Resistant,BV-BRC
3053970223,Ofloxacin,Resistant,NCBI
2283243574,Cefixime,Resistant,NCBI
573.67181,Meropenem,Susceptible,BV-BRC
2959284002,Levofloxacin,Resistant,NCBI
573.29417,Tetracycline,Susceptible,BV-BRC
485.14796,Penicillin,Susceptible,BV-BRC
1313.45828,Penicillin,Susceptible,BV-BRC
485.3193,Cefixime,Resistant,BV-BRC
1041932079,Azithromycin,Resistant,NCBI
2938351970,Amoxicillin,Resistant,NCBI
2801527694,Levofloxacin,Susceptible,NCBI
573.62696,Penicillin,Resistant,BV-BRC
1280.23587,Clindamycin,Susceptible,BV-BRC
1280.9877,Vancomycin,Susceptible,BV-BRC
1440301846,Tetracycline,Resistant,NCBI
1280.15907,Vancomycin,Susceptible,BV-BRC
1496.1438,Clindamycin,Susceptible,BV-BRC
3170488605,Gentamicin,Susceptible,NCBI
2839537674,Amoxicillin,Susceptible,NCBI
1733.550,Ofloxacin,Resistant,BV-BRC
1352.10328,Ampicillin,Resistant,BV-BRC
562.23716,Amoxicillin,Resistant,BV-BRC
2425837006,Tetracycline,Resistant,NCBI
881260.284,Ampicillin,Resistant,BV-BRC
2556847976,Cefixime,Susceptible,NCBI
573.52597,Ciprofloxacin,Susceptible,BV-BRC
672600155,Azithromycin,Resistant,NCBI
2954551453,Levofloxacin,Resistant,NCBI
1280.7278,Vancomycin,Susceptible,BV-BRC
573.18093,Ciprofloxacin,Resistant,BV-BRC
1280.18657,Penicillin,Resistant,BV-BRC
485.18454,Cefixime,Susceptible,BV-BRC
1877546402,Cefixime,Resistant,NCBI
1773.30122,Ofloxacin,Resistant,BV-BRC
573.66131,Levofloxacin,Susceptible,BV-BRC
1043363020,Tetracycline,Susceptible,NCBI
1280.51875,Vancomycin,Resistant,BV-BRC
3041766596,Levofloxacin,Susceptible,NCBI
2204666687,Clindamycin,Resistant,NCBI
573.24339,Meropenem,Resistant,BV-BRC
1307872420,Erythromycin,Resistant,NCBI
59201.4094,Cefixime,Susceptible,BV-BRC
28901.22331,Gentamicin,Susceptible,BV-BRC
1280.41735,Gentamicin,Susceptible,BV-BRC
3243102244,Tetracycline,Susceptible,NCBI
573.58215,Levofloxacin,Resistant,BV-BRC
1352.10342,Vancomycin,Susceptible,BV-BRC
1280.46409,Ciprofloxacin,Susceptible,BV-BRC
28901.9196,Ampicillin,Susceptible,BV-BRC
470.730,Gentamicin,Resistant,BV-BRC
2662428491,Vancomycin,Resistant,NCBI
3108814587,Meropenem,Resistant,NCBI
1313.7007,Amoxicillin,Susceptible,BV-BRC
1352.10240,Vancomycin,Susceptible,BV-BRC
2783082120,Meropenem,Resistant,NCBI
1553508369,Amoxicillin,Susceptible,NCBI
1078034.92,Amoxicillin,Resistant,BV-BRC
3150673724,Gentamicin,Susceptible,NCBI
2030195509,Erythromycin,Resistant,NCBI
2484004384,Levofloxacin,Resistant,NCBI
1114178669,Azithromycin,Resistant,NCBI
1773.15771,Ofloxacin,Susceptible,BV-BRC
287.25799,Levofloxacin,Resistant,BV-BRC
487.4454,Ciprofloxacin,Susceptible,BV-BRC
926480196,Azithromycin,Resistant,NCBI
2452657130,Penicillin,Resistant,NCBI
1352.1859,Vancomycin,Resistant,BV-BRC
1313.45349,Azithromycin,Susceptible,BV-BRC
760785.3,Amoxicillin,Susceptible,BV-BRC
1280.33542,Clindamycin,Resistant,BV-BRC
1773.18193,Ofloxacin,Resistant,BV-BRC
573.66367,Levofloxacin,Resistant,BV-BRC
1313.46131,Azithromycin,Susceptible,BV-BRC
485.18664,Cefixime,Susceptible,BV-BRC
2952413267,Levofloxacin,Resistant,NCBI
90371.888,Gentamicin,Susceptible,BV-BRC
1422016.3,Ciprofloxacin,Susceptible,BV-BRC
1313.19123,Erythromycin,Susceptible,BV-BRC
1234349482,Azithromycin,Susceptible,NCBI
28901.16267,Penicillin,Resistant,BV-BRC
573.65458,Tetracycline,Susceptible,BV-BRC
485.5354,Cefixime,Susceptible,BV-BRC
2783082120,Levofloxacin,Susceptible,NCBI
1773.33060,Ofloxacin,Resistant,BV-BRC
3212365727,Erythromycin,Susceptible,NCBI
485.5588,Cefixime,Susceptible,BV-BRC
287.8499,Levofloxacin,Resistant,BV-BRC
1280.37036,Clindamycin,Susceptible,BV-BRC
573.66124,Meropenem,Resistant,BV-BRC
485.4536,Cefixime,Resistant,BV-BRC
1280.30192,Gentamicin,Susceptible,BV-BRC
573.41346,Gentamicin,Susceptible,BV-BRC
2168007381,Ciprofloxacin,Susceptible,NCBI
1397927.3,Ofloxacin,Resistant,BV-BRC
2281506718,Ampicillin,Susceptible,NCBI
1313.28387,Tetracycline,Susceptible,BV-BRC
1280.36088,Gentamicin,Resistant,BV-BRC
485.15164,Cefixime,Susceptible,BV-BRC
470.7900,Tetracycline,Susceptible,BV-BRC
1280.39637,Clindamycin,Susceptible,BV-BRC
573.30935,Meropenem,Resistant,BV-BRC
485.15205,Cefixime,Susceptible,BV-BRC
3025982491,Ciprofloxacin,Resistant,NCBI
287.27231,Levofloxacin,Susceptible,BV-BRC
573.31078,Meropenem,Susceptible,BV-BRC
470.7808,Ampicillin,Resistant,BV-BRC
1313.22975,Tetracycline,Resistant,BV-BRC
573.15486,Ofloxacin,Resistant,BV-BRC
573.33228,Tetracycline,Susceptible,BV-BRC
2625184810,Azithromycin,Resistant,NCBI
2969788922,Amoxicillin,Resistant,NCBI
573.67391,Ciprofloxacin,Susceptible,BV-BRC
2991388679,Ofloxacin,Susceptible,NCBI
2559683971,Ampicillin,Susceptible,NCBI
2710871806,Penicillin,Resistant,NCBI
2959392836,Ciprofloxacin,Resistant,NCBI
3003457168,Gentamicin,Resistant,NCBI
1633889221,Azithromycin,Resistant,NCBI
1773.41857,Ofloxacin,Susceptible,BV-BRC
1352.10312,Vancomycin,Resistant,BV-BRC
3108843350,Levofloxacin,Susceptible,NCBI
2550235671,Azithromycin,Resistant,NCBI
1313.34108,Tetracycline,Resistant,BV-BRC
573.41108,Gentamicin,Susceptible,BV-BRC
573.15503,Tetracycline,Susceptible,BV-BRC
1280.7438,Penicillin,Susceptible,BV-BRC
1313.18721,Erythromycin,Resistant,BV-BRC
1313.30933,Penicillin,Resistant,BV-BRC
3156907923,Tetracycline,Susceptible,NCBI
1313.45461,Vancomycin,Susceptible,BV-BRC
1280.35645,Penicillin,Resistant,BV-BRC
573.32083,Levofloxacin,Resistant,BV-BRC
3136627902,Ampicillin,Resistant,NCBI
2862607417,Gentamicin,Susceptible,NCBI
1313.44386,Tetracycline,Resistant,BV-BRC
485.710,Azithromycin,Resistant,BV-BRC
485.5024,Cefixime,Susceptible,BV-BRC
1773.10772,Ofloxacin,Resistant,BV-BRC
3207077317,Ofloxacin,Susceptible,NCBI
2862638235,Ampicillin,Susceptible,NCBI
1352.11962,Vancomycin,Susceptible,BV-BRC
573.78546,Gentamicin,Susceptible,BV-BRC
195.368,Clindamycin,Susceptible,BV-BRC
1417018.3,Ofloxacin,Resistant,BV-BRC
573.66377,Levofloxacin,Resistant,BV-BRC
1325876215,Erythromycin,Susceptible,NCBI
1773.18579,Ofloxacin,Susceptible,BV-BRC
562.23663,Amoxicillin,Resistant,BV-BRC
573.52603,Ciprofloxacin,Resistant,BV-BRC
2151453640,Meropenem,Resistant,NCBI
3243057993,Penicillin,Resistant,NCBI
1071361828,Clindamycin,Susceptible,NCBI
1280.52312,Vancomycin,Susceptible,BV-BRC
573.29367,Meropenem,Susceptible,BV-BRC
72407.1385,Levofloxacin,Resistant,BV-BRC
1920002391,Azithromycin,Susceptible,NCBI
1240770.3,Amoxicillin,Resistant,BV-BRC
3061088466,Amoxicillin,Resistant,NCBI
485.5663,Cefixime,Susceptible,BV-BRC
1352.10239,Vancomycin,Susceptible,BV-BRC
573.53814,Gentamicin,Resistant,BV-BRC
760856.3,Meropenem,Resistant,BV-BRC
28901.23163,Meropenem,Susceptible,BV-BRC
3199599284,Ofloxacin,Susceptible,NCBI
2848921093,Azithromycin,Susceptible,NCBI
2459256889,Vancomycin,Resistant,NCBI
28901.22888,Azithromycin,Susceptible,BV-BRC
2791375683,Clindamycin,Susceptible,NCBI
573.29895,Meropenem,Resistant,BV-BRC
573.13201,Meropenem,Resistant,BV-BRC
573.13559,Ampicillin,Resistant,BV-BRC
1313.26928,Erythromycin,Susceptible,BV-BRC
3054078745,Ampicillin,Resistant,NCBI
3199609938,Ofloxacin,Susceptible,NCBI
1280.35053,Erythromycin,Resistant,BV-BRC
2196794080,Amoxicillin,Susceptible,NCBI
2844352536,Cefixime,Susceptible,NCBI
562.23059,Amoxicillin,Resistant,BV-BRC
3004230496,Azithromycin,Resistant,NCBI
485.18654,Cefixime,Susceptible,BV-BRC
1313.23388,Penicillin,Susceptible,BV-BRC
3029796827,Gentamicin,Resistant,NCBI
3275998819,Azithromycin,Susceptible,NCBI
573.20114,Meropenem,Susceptible,BV-BRC
1280.17995,Clindamycin,Susceptible,BV-BRC
1280.50998,Penicillin,Resistant,BV-BRC
732673553,Clindamycin,Resistant,NCBI
1280.42978,Clindamycin,Susceptible,BV-BRC
3171842075,Ampicillin,Resistant,NCBI
1848494211,Meropenem,Resistant,NCBI
1313.24438,Penicillin,Susceptible,BV-BRC
485.15345,Cefixime,Susceptible,BV-BRC
485.348,Cefixime,Resistant,BV-BRC
1313.33343,Tetracycline,Resistant,BV-BRC
1313.33482,Erythromycin,Resistant,BV-BRC
485.5180,Azithromycin,Susceptible,BV-BRC
1280.51805,Clindamycin,Resistant,BV-BRC
43770.993,Clindamycin,Resistant,BV-BRC
1773.30119,Ofloxacin,Resistant,BV-BRC
573.77500,Meropenem,Susceptible,BV-BRC
2289244053,Levofloxacin,Susceptible,NCBI
1280.36358,Penicillin,Susceptible,BV-BRC
2320364770,Levofloxacin,Resistant,NCBI
3199590458,Ampicillin,Susceptible,NCBI
485.567,Azithromycin,Resistant,BV-BRC
1313.26631,Penicillin,Resistant,BV-BRC
1280.30718,Penicillin,Susceptible,BV-BRC
573.62365,Ciprofloxacin,Susceptible,BV-BRC
1717.941,Amoxicillin,Susceptible,BV-BRC
3276209620,Gentamicin,Susceptible,NCBI
1193135447,Clindamycin,Resistant,NCBI
2381068631,Penicillin,Susceptible,NCBI
1352.4221,Vancomycin,Resistant,BV-BRC
28901.772,Azithromycin,Susceptible,BV-BRC
1280.37333,Clindamycin,Susceptible,BV-BRC
3199880367,Ampicillin,Susceptible,NCBI
573.43208,Levofloxacin,Resistant,BV-BRC
2801935888,Azithromycin,Resistant,NCBI
573.32314,Levofloxacin,Susceptible,BV-BRC
1280.45015,Penicillin,Susceptible,BV-BRC
624.3759,Azithromycin,Resistant,BV-BRC
562.23802,Amoxicillin,Susceptible,BV-BRC
3276213490,Levofloxacin,Resistant,NCBI
1280.44458,Erythromycin,Resistant,BV-BRC
1313.22439,Tetracycline,Susceptible,BV-BRC
1280.36754,Penicillin,Resistant,BV-BRC
485.7822,Cefixime,Susceptible,BV-BRC
1115999.3,Amoxicillin,Resistant,BV-BRC
2214576462,Ofloxacin,Resistant,NCBI
485.18263,Cefixime,Resistant,BV-BRC
485.5046,Cefixime,Resistant,BV-BRC
1313.37781,Erythromycin,Resistant,BV-BRC
1295797.3,Ofloxacin,Resistant,BV-BRC
3136425160,Gentamicin,Susceptible,NCBI
1733.2410,Ofloxacin,Susceptible,BV-BRC
470.747,Meropenem,Resistant,BV-BRC
573.67206,Levofloxacin,Susceptible,BV-BRC
573.42278,Tetracycline,Resistant,BV-BRC
1313.21780,Tetracycline,Susceptible,BV-BRC
28901.24616,Azithromycin,Resistant,BV-BRC
3232541504,Tetracycline,Susceptible,NCBI
1313.45518,Meropenem,Susceptible,BV-BRC
3134112681,Gentamicin,Resistant,NCBI
1313.23824,Penicillin,Susceptible,BV-BRC
562.77300,Amoxicillin,Resistant,BV-BRC
1280.50061,Penicillin,Susceptible,BV-BRC
573.56296,Meropenem,Susceptible,BV-BRC
1313.34151,Tetracycline,Susceptible,BV-BRC
1280.32591,Gentamicin,Resistant,BV-BRC
1773.38310,Ofloxacin,Resistant,BV-BRC
1773.17393,Ofloxacin,Resistant,BV-BRC
1773.15264,Ofloxacin,Susceptible,BV-BRC
3199593309,Gentamicin,Susceptible,NCBI
1078034.54,Amoxicillin,Resistant,BV-BRC
2801533958,Ampicillin,Susceptible,NCBI
470.24281,Penicillin,Resistant,BV-BRC
573.78185,Ciprofloxacin,Resistant,BV-BRC
1280.9716,Vancomycin,Susceptible,BV-BRC
72407.2472,Levofloxacin,Resistant,BV-BRC
1313.25925,Tetracycline,Resistant,BV-BRC
1280.12516,Erythromycin,Resistant,BV-BRC
3211786089,Tetracycline,Susceptible,NCBI
2306461057,Tetracycline,Susceptible,NCBI
1280.37100,Clindamycin,Susceptible,BV-BRC
1690787827,Ciprofloxacin,Resistant,NCBI
2843942925,Ofloxacin,Susceptible,NCBI
1282.4504,Erythromycin,Resistant,BV-BRC
1773.1974,Ofloxacin,Resistant,BV-BRC
1773.41557,Ofloxacin,Susceptible,BV-BRC
2230186789,Meropenem,Resistant,NCBI
1352.9284,Vancomycin,Susceptible,BV-BRC
3053981420,Ofloxacin,Resistant,NCBI
573.62563,Ciprofloxacin,Resistant,BV-BRC
3276149641,Levofloxacin,Resistant,NCBI
1818732817,Cefixime,Susceptible,NCBI
72407.2541,Meropenem,Susceptible,BV-BRC
562.98612,Ampicillin,Resistant,BV-BRC
1313.27181,Tetracycline,Resistant,BV-BRC
2090245298,Tetracycline,Susceptible,NCBI
3138638954,Erythromycin,Susceptible,NCBI
1280.41673,Clindamycin,Susceptible,BV-BRC
2416987462,Clindamycin,Susceptible,NCBI
2988999283,Gentamicin,Susceptible,NCBI
2880620074,Amoxicillin,Susceptible,NCBI
1352.10372,Vancomycin,Resistant,BV-BRC
470.24291,Ciprofloxacin,Resistant,BV-BRC
1427312.3,Ofloxacin,Resistant,BV-BRC
1313.21818,Erythromycin,Resistant,BV-BRC
573.66108,Gentamicin,Resistant,BV-BRC
1313.45468,Vancomycin,Susceptible,BV-BRC
1695413928,Vancomycin,Resistant,NCBI
28901.22912,Meropenem,Susceptible,BV-BRC
485.4545,Cefixime,Resistant,BV-BRC
2801533843,Ampicillin,Susceptible,NCBI
573.13582,Gentamicin,Resistant,BV-BRC
1313.23488,Erythromycin,Susceptible,BV-BRC
562.100314,Gentamicin,Susceptible,BV-BRC
2687928846,Vancomycin,Resistant,NCBI
3203274372,Amoxicillin,Resistant,NCBI
573.41330,Meropenem,Susceptible,BV-BRC
2835830513,Ciprofloxacin,Susceptible,NCBI
1313.19469,Tetracycline,Resistant,BV-BRC
1078034.72,Amoxicillin,Resistant,BV-BRC
1314779005,Clindamycin,Resistant,NCBI
573.79060,Gentamicin,Susceptible,BV-BRC
1773.10591,Ofloxacin,Resistant,BV-BRC
485.17629,Azithromycin,Susceptible,BV-BRC
485.17747,Cefixime,Resistant,BV-BRC
562.98904,Ampicillin,Susceptible,BV-BRC
3038183114,Ampicillin,Susceptible,NCBI
1352.11842,Vancomycin,Resistant,BV-BRC
485.14360,Azithromycin,Susceptible,BV-BRC
573.44524,Tetracycline,Susceptible,BV-BRC
2991388635,Cefixime,Susceptible,NCBI
3029996324,Amoxicillin,Resistant,NCBI
2781059874,Cefixime,Susceptible,NCBI
485.6181,Cefixime,Resistant,BV-BRC
1280.24344,Clindamycin,Resistant,BV-BRC
485.15370,Cefixime,Susceptible,BV-BRC
1313.30124,Penicillin,Resistant,BV-BRC
2930130.3,Clindamycin,Resistant,BV-BRC
1464101158,Tetracycline,Resistant,NCBI
28901.23829,Meropenem,Susceptible,BV-BRC
573.23279,Gentamicin,Resistant,BV-BRC
562.77124,Amoxicillin,Resistant,BV-BRC
2676271817,Meropenem,Resistant,NCBI
2785696462,Ampicillin,Resistant,NCBI
1352.10936,Vancomycin,Resistant,BV-BRC
3272716600,Levofloxacin,Resistant,NCBI
1313.14985,Tetracycline,Susceptible,BV-BRC
1133852.39,Amoxicillin,Resistant,BV-BRC
3146550830,Gentamicin,Susceptible,NCBI
1877323166,Tetracycline,Resistant,NCBI
3024584928,Meropenem,Susceptible,NCBI
470.7557,Ampicillin,Resistant,BV-BRC
1773.41101,Ofloxacin,Susceptible,BV-BRC
2846984.3,Amoxicillin,Resistant,BV-BRC
2314017825,Erythromycin,Susceptible,NCBI
3029741395,Amoxicillin,Resistant,NCBI
3033000706,Amoxicillin,Resistant,NCBI
573.27256,Meropenem,Susceptible,BV-BRC
573.13876,Ampicillin,Resistant,BV-BRC
3200123982,Ofloxacin,Susceptible,NCBI
2564993298,Clindamycin,Susceptible,NCBI
1770124305,Tetracycline,Resistant,NCBI
573.21912,Ciprofloxacin,Resistant,BV-BRC
1352.1790,Vancomycin,Resistant,BV-BRC
3026033359,Ofloxacin,Resistant,NCBI
485.7721,Cefixime,Susceptible,BV-BRC
28901.22956,Meropenem,Susceptible,BV-BRC
573.27249,Levofloxacin,Susceptible,BV-BRC
1280.30892,Ciprofloxacin,Susceptible,BV-BRC
1313.26971,Penicillin,Susceptible,BV-BRC
573.43875,Meropenem,Susceptible,BV-BRC
2794654437,Vancomycin,Susceptible,NCBI
1313.46224,Erythromycin,Susceptible,BV-BRC
287.18473,Levofloxacin,Susceptible,BV-BRC
470.7400,Gentamicin,Resistant,BV-BRC
573.46569,Meropenem,Resistant,BV-BRC
1313.29946,Penicillin,Resistant,BV-BRC
2083750429,Erythromycin,Susceptible,NCBI
562.22576,Ampicillin,Susceptible,BV-BRC
287.7636,Levofloxacin,Susceptible,BV-BRC
1280.26097,Ciprofloxacin,Resistant,BV-BRC
2315794993,Cefixime,Susceptible,NCBI
573.44008,Gentamicin,Resistant,BV-BRC
485.9696,Azithromycin,Susceptible,BV-BRC
3199579730,Meropenem,Susceptible,NCBI
2745839388,Ampicillin,Resistant,NCBI
2553689937,Vancomycin,Susceptible,NCBI
2444673897,Penicillin,Resistant,NCBI
1313.32977,Penicillin,Susceptible,BV-BRC
3264674422,Erythromycin,Susceptible,NCBI
562.99107,Ciprofloxacin,Susceptible,BV-BRC
1352.11739,Vancomycin,Resistant,BV-BRC
3199613835,Azithromycin,Susceptible,NCBI
2428533038,Ampicillin,Resistant,NCBI
28901.23287,Tetracycline,Susceptible,BV-BRC
573.43285,Meropenem,Susceptible,BV-BRC
1280.37041,Ciprofloxacin,Resistant,BV-BRC
1733.346,Ofloxacin,Susceptible,BV-BRC
485.7624,Azithromycin,Susceptible,BV-BRC
2240346435,Ampicillin,Susceptible,NCBI
3199767583,Meropenem,Susceptible,NCBI
1800157725,Tetracycline,Susceptible,NCBI
3272717038,Levofloxacin,Resistant,NCBI
1568846586,Ofloxacin,Resistant,NCBI
550.2133,Meropenem,Resistant,BV-BRC
573.66508,Meropenem,Resistant,BV-BRC
573.52235,Levofloxacin,Susceptible,BV-BRC
3034258216,Ampicillin,Susceptible,NCBI
3070523056,Meropenem,Susceptible,NCBI
2067990219,Cefixime,Susceptible,NCBI
1280.41660,Penicillin,Resistant,BV-BRC
3199596576,Gentamicin,Susceptible,NCBI
1313.46163,Penicillin,Susceptible,BV-BRC
562.23913,Amoxicillin,Resistant,BV-BRC
1280.43101,Tetracycline,Susceptible,BV-BRC
624.2482,Azithromycin,Resistant,BV-BRC
1313.18604,Tetracycline,Resistant,BV-BRC
2208458134,Gentamicin,Resistant,NCBI
3032037176,Amoxicillin,Resistant,NCBI
2623932941,Tetracycline,Resistant,NCBI
485.17770,Cefixime,Resistant,BV-BRC
573.48139,Meropenem,Resistant,BV-BRC
2007827283,Erythromycin,Susceptible,NCBI
1280.34342,Clindamycin,Susceptible,BV-BRC
624.2477,Ciprofloxacin,Susceptible,BV-BRC
573.22050,Levofloxacin,Resistant,BV-BRC
2953742201,Vancomycin,Susceptible,NCBI
2862564320,Levofloxacin,Susceptible,NCBI
573.36609,Tetracycline,Susceptible,BV-BRC
485.3252,Cefixime,Resistant,BV-BRC
287.32652,Ampicillin,Resistant,BV-BRC
3148341779,Ofloxacin,Susceptible,NCBI
3269396758,Levofloxacin,Resistant,NCBI
573.67262,Ampicillin,Resistant,BV-BRC
1313.9323,Penicillin,Susceptible,BV-BRC
3232548054,Meropenem,Susceptible,NCBI
1280.47453,Gentamicin,Susceptible,BV-BRC
562.23851,Amoxicillin,Susceptible,BV-BRC
573.64555,Meropenem,Resistant,BV-BRC
1280.51774,Penicillin,Resistant,BV-BRC
1280.4921,Vancomycin,Susceptible,BV-BRC
3232540275,Ampicillin,Susceptible,NCBI
1313.23341,Erythromycin,Susceptible,BV-BRC
3170510876,Gentamicin,Susceptible,NCBI
3201768158,Ampicillin,Susceptible,NCBI
1280.33043,Tetracycline,Susceptible,BV-BRC
623.1755,Azithromycin,Resistant,BV-BRC
1100207692,Penicillin,Resistant,NCBI
1280.21075,Vancomycin,Susceptible,BV-BRC
485.3331,Cefixime,Resistant,BV-BRC
1313.23161,Penicillin,Susceptible,BV-BRC
1280.40423,Penicillin,Resistant,BV-BRC
1284829.3,Meropenem,Resistant,BV-BRC
1352.9700,Vancomycin,Resistant,BV-BRC
1313.24935,Erythromycin,Susceptible,BV-BRC
1473061428,Clindamycin,Resistant,NCBI
3170422187,Erythromycin,Susceptible,NCBI
1280.43044,Clindamycin,Susceptible,BV-BRC
1280.55062,Erythromycin,Resistant,BV-BRC
573.22437,Ciprofloxacin,Resistant,BV-BRC
573.13248,Ciprofloxacin,Resistant,BV-BRC
623.1814,Azithromycin,Resistant,BV-BRC
3003459708,Gentamicin,Resistant,NCBI
562.65157,Amoxicillin,Susceptible,BV-BRC
2862638235,Levofloxacin,Susceptible,NCBI
562.85837,Erythromycin,Resistant,BV-BRC
1930545881,Ciprofloxacin,Susceptible,NCBI
562.23150,Amoxicillin,Resistant,BV-BRC
1352.9695,Vancomycin,Susceptible,BV-BRC
757191344,Penicillin,Resistant,NCBI
3108720000,Gentamicin,Resistant,NCBI
72407.2744,Meropenem,Susceptible,BV-BRC
624.4186,Azithromycin,Resistant,BV-BRC
1229084222,Erythromycin,Resistant,NCBI
3061760260,Ampicillin,Susceptible,NCBI
2578958679,Meropenem,Susceptible,NCBI
3005572820,Vancomycin,Resistant,NCBI
1280.26441,Penicillin,Resistant,BV-BRC
72407.697,Ciprofloxacin,Susceptible,BV-BRC
1313.45229,Vancomycin,Susceptible,BV-BRC
624.2354,Azithromycin,Resistant,BV-BRC
1690624091,Vancomycin,Susceptible,NCBI
1313.45382,Penicillin,Susceptible,BV-BRC
1313.46207,Vancomycin,Susceptible,BV-BRC
2295015317,Ampicillin,Resistant,NCBI
1280.42999,Erythromycin,Resistant,BV-BRC
1280.38010,Erythromycin,Resistant,BV-BRC
1352.11553,Vancomycin,Susceptible,BV-BRC
1799542214,Tetracycline,Resistant,NCBI
1313.33318,Erythromycin,Resistant,BV-BRC
573.26132,Ampicillin,Resistant,BV-BRC
682067343,Erythromycin,Resistant,NCBI
573.77998,Levofloxacin,Resistant,BV-BRC
1773.2733,Amoxicillin,Susceptible,BV-BRC
3026088650,Ofloxacin,Resistant,NCBI
2007827389,Ciprofloxacin,Resistant,NCBI
562.23074,Ciprofloxacin,Susceptible,BV-BRC
573.17700,Meropenem,Resistant,BV-BRC
1163027546,Azithromycin,Resistant,NCBI
1313.17282,Amoxicillin,Susceptible,BV-BRC
2835751052,Ciprofloxacin,Susceptible,NCBI
1313.20409,Erythromycin,Resistant,BV-BRC
573.35046,Levofloxacin,Susceptible,BV-BRC
1352.9572,Ampicillin,Resistant,BV-BRC
485.739,Cefixime,Susceptible,BV-BRC
573.32377,Gentamicin,Susceptible,BV-BRC
485.9527,Cefixime,Susceptible,BV-BRC
984297099,Erythromycin,Resistant,NCBI
2612353648,Ofloxacin,Resistant,NCBI
1352.9712,Vancomycin,Susceptible,BV-BRC
1352.11736,Vancomycin,Resistant,BV-BRC
1280.29787,Erythromycin,Susceptible,BV-BRC
573.18169,Ciprofloxacin,Resistant,BV-BRC
573.44083,Meropenem,Resistant,BV-BRC
2302942530,Azithromycin,Susceptible,NCBI
573.29727,Ciprofloxacin,Resistant,BV-BRC
573.23199,Meropenem,Resistant,BV-BRC
2286461197,Ofloxacin,Susceptible,NCBI
1773.40076,Ofloxacin,Susceptible,BV-BRC
3203215074,Ofloxacin,Susceptible,NCBI
573.64046,Tetracycline,Resistant,BV-BRC
3026149030,Levofloxacin,Resistant,NCBI
573.74307,Levofloxacin,Resistant,BV-BRC
1313.45278,Azithromycin,Susceptible,BV-BRC
46170.615,Clindamycin,Susceptible,BV-BRC
1773.5260,Amoxicillin,Susceptible,BV-BRC
624.3713,Azithromycin,Susceptible,BV-BRC
1280.25921,Erythromycin,Resistant,BV-BRC
2991388586,Meropenem,Susceptible,NCBI
3244227292,Penicillin,Resistant,NCBI
3199581896,Amoxicillin,Susceptible,NCBI
2658917853,Vancomycin,Resistant,NCBI
3134302865,Gentamicin,Resistant,NCBI
1313.30023,Erythromycin,Susceptible,BV-BRC
2188113113,Tetracycline,Susceptible,NCBI
470.9049,Ciprofloxacin,Susceptible,BV-BRC
1313.27322,Erythromycin,Susceptible,BV-BRC
1773.1661,Ofloxacin,Resistant,BV-BRC
1352.9779,Vancomycin,Resistant,BV-BRC
1049310105,Ciprofloxacin,Resistant,NCBI
1280.9729,Vancomycin,Susceptible,BV-BRC
562.23391,Amoxicillin,Resistant,BV-BRC
1280.33586,Gentamicin,Susceptible,BV-BRC
1151155242,Azithromycin,Resistant,NCBI
485.14947,Tetracycline,Susceptible,BV-BRC
165302.3,Ampicillin,Susceptible,BV-BRC
1313.26079,Penicillin,Susceptible,BV-BRC
562.23777,Amoxicillin,Resistant,BV-BRC
2463568951,Ciprofloxacin,Resistant,NCBI
573.36154,Levofloxacin,Susceptible,BV-BRC
2073332092,Clindamycin,Susceptible,NCBI
3199879377,Tetracycline,Susceptible,NCBI
